"#MSM",Making Sense of Location-based Micro-posts Using Stream Reasoning.
"#Microposts",A Reverse Approach to Named Entity Extraction and Linking in Microposts.
"(KNOW@LOD/CoDeS)@ESWC",A Two-Fold Quality Assurance Approach for Dynamic Knowledge Bases: The 3cixty Use Case.,A Hybrid Method for Rating Prediction Using Linked Data Features and Text Reviews.
Wiss. Berichtswesen d. DFVLR,Untersuchung zur Analyse computergesttzter Waldschadensklassifizierungen.
Wiss. Berichtswesen der DLR,Petrinetz-basierte Beobachtung von Systemzustnden: Einsatzmglichkeiten und Leistungsgrenzen bei der Lenkung von Flughafenverkehr.
Wiss. Buchh. Hector,Automatische Segmentation von Sprachsignalen.
Wiss. Fachverl. Fleck,Die automatische Wgung wachsender Schweine als Element der rechnergesttzten Prozesssteuerung.,Computergesttzte integrierte Unternehmensrechnung auf der Basis von Matrizen.
Wiss. Fachverl.,Automatisierte Generierung problemspezifischer Prognosefunktionen zur Entscheidungsuntersttzung.
Wiss. Verlag Berlin,Evolutionre Algorithmen zur Farbquantisierung und asymmetrischen Codierung digitaler Farbbilder.,Von der Druckerpresse zum Web-Server: Zeitungen und Magazine im Internet.
Wiss. Verlag Trier,Individualisiertes Fremdsprachenlernen mit dem Computer auf der Basis objektiver Sprachtests.
Wiss.-Verl. Mainz,Knowledge-based product and service composition for IP multimedia subsystems.
Wiss.-Verlag Mainz,Voice over IP capacity of IEEE 802.11 WLAN and IEEE 802.21 based interworking performance of WLAN and mobile LTE networks.
Wiss.-Verlag Spiess,Medien in Japan: der Einfluss neuer Medien auf die Entwicklung traditioneller Medien in Japan.
Wiss.-Verlag Vauk,Wissensbasierte Systeme fr die Anlageberatung.
Wiss.-und Technik-Verlag,Systematische Spezifikation von Echtzeiteigenschaften: die Punkt-Intervall Logik und ihre Anwendung.
Wiss.-und-Technik-Verlag Gross,Konzepte und Architektur teamorientierter Softwareprojekt-Managementsysteme.
Wiss.-und-Technik-Verlag,Textabhngige Sprecherverifizierung unter Bercksichtigung der Endpunktdetektion.,Polynomial time partial information classes.,Ein Beitrag zur Segmentierung von Bildszenen im Kontext der objektorientierten Bilddatencodierung.,Constructing distributed component architectures in continuous software engineering.
Wissen in Aktion,Wissenserwerb und Wissensmanagement.
Wissensarten und ihre Darstellung,Probleme der Wissensreprsentation in einem intelligenten LISP-Tutor.
Wissensbasierte Systeme,Sprachanalyse und Textgenerierung im natrlich-sprachlichen Beratungssystem WISBER.
Wissenschaft und Kunst der Modellierung,Hierarchische Modellsysteme zur Optimierung der Beatmungstherapie.
Wissenschaftliches Rechnen und Programmiersprachen,Gesichtspunkte zur Implementierung einer optimalen Arithmetik.
Wissenschaftsverlag Mainz,"Flexible low-density parity-check codes: rate, length, and complexity.",Digital enhancement of speech perception in noisy environments.,Datenqualitt und Erhebungssorgfalt beim Vertrieb von Prepaidkarten im Mobilfunkbereich.,Speech signal enhancement by information combining.
Wissensmanagement (LNCS Volume),Knowledge Management in a Software Development Environment to Support Software Processes Deployment.
Wissensmanagement,A Framework for Agile Reuse in Software Engineering using Wiki Technology.
Wissensreprsentation in Expertensystemen,Some Aspects of Knowledge Base Management Systems.,Konfiguration als Gegenstand der Wissensreprsentation.
Wisslit-Verlag,Zukunftstechnologien und politische Gestaltung: zur staatlichen Regulierung technischer Innovationen ; Probleme und Lsungsstrategien am Beispiel der Informations- und Kommunikationstechniken.
Wissner,Der diskrete Charme der neuen Medien: digitale Musik im medientheoretischen Kontext und deren musikpdagogische Wertung.,Theorie und Anwendung interaktiver statistischer Graphik.,Lineare Optimierung mit dem Schatteneckenalgorithmus: Untersuchungen zum mittleren Rechenaufwand und Entartungsverhalten.
Witte,Prfung der Kreditwrdigkeit im Konsumentenkreditgeschft mit Hilfe neuronaler Netze.
Wittemann,Nutzwertanalyse in der Systemtechnik: eine Methodik zur multidimensionalen Bewertung und Auswahl von Projektalternativen.
Wivace,An ensemble approach to the study of the emergence of metabolic and proliferative disorders via Flux Balance Analysis.
WoC,Answer-Type Modification without Tears: Prompt-Passing Style Translation for Typed Delimited-Control Operators.,A Modular Structural Operational Semantics for Delimited Continuations.,First Class Call Stacks: Exploring Head Reduction.
WoCoUQ,Parametric and Uncertainty Computations with Tensor Product Representations.
WoDOOM@EKAW,Measuring the Understandability of Deduction Rules for OWL.,Debugging Taxonomies and their Alignments: the ToxOntology - MeSH Use Case.
WoDOOM,Optique System: towards ontology and mapping management in OBDA solutions.
WoF'15,Towards the Automated Generation of Focused Proof Systems.
WoLE@ISWC,Bringing Newsworthiness into the 21st Century.
WoLLIC,Quantum Probabilistic Dyadic Second-Order Logic.,Formalization of the Undecidability of the Halting Problem for a Functional Language.,Categories: How I Learned to Stop Worrying and Love Two Sorts.,Extended Modal Dependence Logic.
WoMM,Towards Tool Support for Configurative Reference Modeling - Experiences from a Meta Modeling Teaching Case.,A Metamodel for Annotations of Ontology Elements in OWL DL.
WoMO@FOIS,Metamodelling in a Ontology Network.
WoMO,Computing OWL Ontology Decompositions Using Resolution.
WoSAR@ISSRE,Software Rejuvenation in Eucalyptus Cloud Computing Infrastructure: A Method Based on Time Series Forecasting and Multiple Thresholds.
WoSQ@ESEC/FSE,Introduction of Japan's investigation activities on systems and software product quality metrics.,An explanatory analysis on eclipse beta-release bugs through in-process metrics.
WoSQ@ICSE,MPS Model and TABA Workstation: Implementing Software Process Improvement Initiatives in Small Settings.,QFD application in software process management and improvement based on CMM.,Developing Quality through Measuring Usability-The UTUM Test Package.
WoT,Enabling reactive cities with the iFLUX middleware.,Towards the Shop Floor App Ecosystem: Using the Semantic Web for Gluing Together Apps into Mashups.
WoWMoM,Measuring and assessing mobile broadband networks with MONROE.
Wochenschau-Verlag,Mensch und neue Maschinensysteme: knstliche Intelligenz und Sprachverarbeitung in der politischen Bildung.
Woman into Computing,Home-based Computing for Woman Students.
"Woman, Work and Computerization",Net Gains.
WordNet@ACL/COLING,Automatic Adaptation of WordNet to Sublanguages and to Computational Tasks.
Wording Robotics,"Beyond the Conflict Between ""Touch"" and ""Feel"" in Robotics."
"Words, Languages & Combinatorics",Visualization of Cellular Automata.,Generalized Directable Automata.
"Words, Semigroups, and Transductions",Testing Using X-Machine Translations.,Circularity and Other Invariants of Gene Assembly in Ciliates.
"Workflows for e-Science, Scientific Workflows for Grids",SCEC CyberShake Workflows - Automating Probabilistic Seismic Hazard Analysis Calculations.
Workshop Data Mining und Data Warehousing,Compression of Industrial Process Data Using Fast Alternating Cluster Estimation (FACE).
Workshop Farbbildverarbeitung,Farbbasierte Objekterkennung mit einem omnidirektionalen System.
Workshop Integration heterogener Softwaresysteme,Interoperabilitt Web-basierter Umweltkatalogsysteme.
Workshop Mobile Commerce,Intelligent pervasive middleware for context-based and localized telematics services.
"Workshop Multimedia-Systeme, GI Jahrestagung",Objektorientierte Multimedia-Softwareentwicklung: Vom UML-Modell zur Director-Anwendung am Beispiel virtueller naturwissenschaftlich-technischer Labore.
Workshop Software Reengineering,Methoden und Werkzeuge fr die Software Migration.,Entwurfsmuster-Erkennung mit Bauhaus.,Towards Querying of Traceability Information in the Context of Software Evolution.
Workshop de Agentes Fsicos,Environment Representation by Behavior Decomposition.
Workshop on Abstract State Machines,ASM-based Mechanized Verification of Compiler Back-Ends.
Workshop on Agent Communication Languages,An Exploration in Using Cognitive Coherence Theory to Automate BDI Agents' Communicational Behavior.,Intra-role Coordination Using Group Communication: A Preliminary Report.,Logic-Based Agent Communication Protocols.
Workshop on Applied Computing,Experiences with the Intel Hypercube.
Workshop on Computational Geometry,An Optimal Algorithm for Approximating a Set of Rectangles by Two Minimum Area Rectangles.,On Continuous Homotopic One Layer Routing.
Workshop on Conceptual Graphs,CGMA: A Novel Conceptual Graph Matching Algorithm.,Skeletal Plans Reuse: A Restricted Conceptual Graph Approach.
"Workshop on Data Abstraction, Databases and Conceptual Modelling",Types (discussion).
Workshop on Database Issues for Data Visualization,Database Issues for Data Visualization: System Integration Issues.
Workshop on Deductive Databases and Logic Programming,Static Analysis of Transactional Intensional Databases.,Dynamic Argument Reduction for In-memory Data Queries.,Expressive Power of Non-Deterministic Operators for Logic-based Languages.
"Workshop on Deductive Databases, JICSLP","Equivalence, Query-Reachability, and Satisfiability in Datalog Extensions."
Workshop on Deductive Databases,Design Overview of the Aditi Deductive Database System.
Workshop on Design Issues in Anonymity and Unobservability,Towards an Analysis of Onion Routing Security.,Freenet: A Distributed Anonymous Information Storage and Retrieval System.
Workshop on Design and Impl. of Parallel Logic Programming Systems,Preliminary Evaluation of a Distributed Implementation of KLIC.,Parallelizing Tabled Evaluations (Extended Abstract).
Workshop on Digital and Computational Video,Active Appearance Motion Model Segmentation.
Workshop on Exception Handling,Specification of an exception handling system for a replicated agent environment.,Explicit exception handling variability in component-based product line architectures.,Experimenting with exception propagation mechanisms in service-oriented architecture.,Exception handling patterns for processes.
Workshop on Formal Models,On Vertical Grammatical Restrictions that Produce an Infinite Language Hierarchy.,A Note on the Parsing of Complete VHDL-2002.
Workshop on Geometric Modeling,Parametric Design Method Based on Topological and Geometrical Constraints.
Workshop on Graphics Hardware,Cube-4 Implementations on the Teramac Custom Computing Machine.
Workshop on Hot Topics in Operating Systems,Caching Documents with Active Properties.
Workshop on Human Motion,Exploiting Spatio-temporal Constraints for Robust 2D Pose Tracking.,ELEVIEW: An Active Elevator Video Surveillance System.,Robust Spectral 3D-Bodypart Segmentation Along Time.,Marker-Less 3D Feature Tracking for Mesh-Based Human Motion Capture.,Human Motion from Active Contours.,Learning Actions Using Robust String Kernels.,Camera Handoff: Tracking in Multiple Uncalibrated Stationary Cameras.,"Nonparametric Density Estimation with Adaptive, Anisotropic Kernels for Human Motion Tracking."
Workshop on I/O Virtualization,Standardized But Flexible I/O for Self-Virtualizing Devices.
Workshop on Implementing Automata,In Vitro Implementation of Finite-State Machines.
Workshop on Information Integration on the Web,Digital Library Services Supporting Information Integration over the Web.
Workshop on Interface Definition Languages,Adding Performance Information to ADT Interfaces.,A Pragmatic Approach to Software Synthesis.,Interfaces and Extended ML.,A Checkable Interface Language for Pointer-Based Structures.,Polymorphism and Subtyping in Interfaces.
Workshop on Intrusion Detection and Network Monitoring,Analysis Techniques for Detecting Coordinated Attacks and Probes.
Workshop on Language Resources@IJCNLP,A Metadata Schema for the Description of Language Resources (LRs).
"Workshop on Languages, Compilers, & Tools for Real-Time Systems","Appropriate Interfaces Between Design Tools, Languages, Compilers and Runtimes in Real-Time Systems (Panel)."
"Workshop on Languages, Compilers, and Tools for Embedded Systems",Effective Exploitation of a Zero Overhead Loop Buffer.
Workshop on Membrane Computing,On P Systems as a Modelling Tool for Biological Systems.,A Definition of Cellular Interface Problems.,P Systems with Cutting/Recombination Rules Assigned to Membranes.,Implementing P Systems Parallelism by Means of GPUs.,A P System Based Model of an Ecosystem of Some Scavenger Birds.,Towards a P Systems Pseudomonas Quorum Sensing Model.,Towards Probabilistic Model Checking on P Systems Using PRISM.,Optimizing Evolution Rules Application and Communication Times in Membrane Systems Implementation.
Workshop on New Paradigms in Information Visualization and Manipulation,Virtual Environments for Geographic Visualization: Potential and Challenges.
Workshop on New Security Paradigms,Toward a Secure System Engineering Methodolgy.
Workshop on Object-Oriented Graphics,"Functional 3D Graphics in C++ - with an Object-Oriented, Multiple Dispatching Implementation.",An Object-Oriented Approach to Curves and Surfaces.
